ano,mes,nome_mes,estacao,regiao,cid_principal,desc_cid,total_internacoes,custo_total,ticket_medio,media_dias
2023,2,Fevereiro,Verão,Centro-Oeste,O80,Parto Normal,11,33029.45,3002.68,4.5
2023,2,Fevereiro,Verão,Nordeste,O80,Parto Normal,46,120345.29,2616.2,4.4
2023,2,Fevereiro,Verão,Sul,O80,Parto Normal,49,152592.96,3114.14,4.0
2023,2,Fevereiro,Verão,Sudeste,O80,Parto Normal,135,420596.81,3115.53,5.3
2023,3,Março,Outono,Sul,A09,Diarreia e Gastroenterite,39,59640.35,1529.24,5.2
2023,3,Março,Outono,Centro-Oeste,A09,Diarreia e Gastroenterite,11,14118.35,1283.49,7.6
2023,3,Março,Outono,Nordeste,A09,Diarreia e Gastroenterite,36,56570.05,1571.39,5.0
2023,3,Março,Outono,Sudeste,A09,Diarreia e Gastroenterite,73,110909.07,1519.3,4.5
2023,3,Março,Outono,Sudeste,A90,Dengue,87,225340.24,2590.12,5.0
2023,3,Março,Outono,Centro-Oeste,A90,Dengue,5,13077.66,2615.53,6.2
2023,3,Março,Outono,Sul,A90,Dengue,22,57057.34,2593.52,5.2
2023,3,Março,Outono,Nordeste,A90,Dengue,18,45609.49,2533.86,4.3
2023,3,Março,Outono,Sudeste,B24,Doença pelo HIV,39,346779.81,8891.79,4.8
2023,3,Março,Outono,Centro-Oeste,B24,Doença pelo HIV,1,9617.15,9617.15,1.0
2023,3,Março,Outono,Nordeste,B24,Doença pelo HIV,15,130387.5,8692.5,6.1
2023,3,Março,Outono,Sul,B24,Doença pelo HIV,11,89224.88,8111.35,4.0
2023,3,Março,Outono,Nordeste,C50,Neoplasia Maligna da Mama,19,451296.23,23752.43,5.4
2023,3,Março,Outono,Sul,C50,Neoplasia Maligna da Mama,18,440491.55,24471.75,5.9
2023,3,Março,Outono,Centro-Oeste,C50,Neoplasia Maligna da Mama,4,109637.0,27409.25,2.5
2023,3,Março,Outono,Sudeste,C50,Neoplasia Maligna da Mama,53,1343215.73,25343.69,5.8
2023,3,Março,Outono,Nordeste,E11,Diabetes Mellitus Tipo 2,31,105728.8,3410.61,4.5
2023,3,Março,Outono,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,6,22979.87,3829.98,4.5
2023,3,Março,Outono,Sudeste,E11,Diabetes Mellitus Tipo 2,101,382558.2,3787.7,4.5
2023,3,Março,Outono,Sul,E11,Diabetes Mellitus Tipo 2,29,108872.34,3754.22,6.0
2023,3,Março,Outono,Sudeste,F32,Episódio Depressivo,73,315339.94,4319.73,5.4
2023,3,Março,Outono,Nordeste,F32,Episódio Depressivo,17,73229.35,4307.61,6.6
2023,3,Março,Outono,Centro-Oeste,F32,Episódio Depressivo,5,23692.2,4738.44,3.6
2023,3,Março,Outono,Sul,F32,Episódio Depressivo,21,85456.87,4069.37,4.8
2023,3,Março,Outono,Centro-Oeste,G40,Epilepsia,2,10943.54,5471.77,3.0
2023,3,Março,Outono,Nordeste,G40,Epilepsia,26,139309.11,5358.04,6.2
2023,3,Março,Outono,Sudeste,G40,Epilepsia,59,309357.41,5243.35,5.0
2023,3,Março,Outono,Sul,G40,Epilepsia,15,78297.84,5219.86,5.9
2023,3,Março,Outono,Nordeste,I21,Infarto Agudo do Miocárdio,50,944016.23,18880.32,4.8
2023,3,Março,Outono,Sul,I21,Infarto Agudo do Miocárdio,35,713189.85,20376.85,4.8
2023,3,Março,Outono,Centro-Oeste,I21,Infarto Agudo do Miocárdio,8,177979.33,22247.42,4.6
2023,3,Março,Outono,Sudeste,I21,Infarto Agudo do Miocárdio,94,1954519.68,20792.76,4.9
2023,3,Março,Outono,Sudeste,I64,Acidente Vascular Cerebral,81,985792.94,12170.28,5.1
2023,3,Março,Outono,Nordeste,I64,Acidente Vascular Cerebral,36,472968.83,13138.02,5.7
2023,3,Março,Outono,Centro-Oeste,I64,Acidente Vascular Cerebral,8,109252.68,13656.59,3.0
2023,3,Março,Outono,Sul,I64,Acidente Vascular Cerebral,25,284980.31,11399.21,5.6
2023,3,Março,Outono,Sul,J18,Pneumonia,47,233450.66,4967.04,4.4
2023,3,Março,Outono,Centro-Oeste,J18,Pneumonia,9,41359.67,4595.52,7.0
2023,3,Março,Outono,Sudeste,J18,Pneumonia,175,832816.15,4758.95,5.7
2023,3,Março,Outono,Nordeste,J18,Pneumonia,52,242170.96,4657.13,4.2
2023,3,Março,Outono,Nordeste,J44,DPOC,18,105559.9,5864.44,5.7
2023,3,Março,Outono,Sudeste,J44,DPOC,59,319394.1,5413.46,4.9
2023,3,Março,Outono,Sul,J44,DPOC,22,127266.87,5784.86,6.9
2023,3,Março,Outono,Centro-Oeste,J44,DPOC,6,24101.15,4016.86,5.3
2023,3,Março,Outono,Centro-Oeste,K35,Apendicite Aguda,7,40835.93,5833.7,7.7
2023,3,Março,Outono,Sudeste,K35,Apendicite Aguda,79,586305.33,7421.59,5.8
2023,3,Março,Outono,Nordeste,K35,Apendicite Aguda,33,254832.86,7722.21,5.6
2023,3,Março,Outono,Sul,K35,Apendicite Aguda,21,146305.89,6966.95,4.5
2023,3,Março,Outono,Sul,M54,Dorsalgia,30,84807.92,2826.93,4.4
2023,3,Março,Outono,Centro-Oeste,M54,Dorsalgia,2,5518.2,2759.1,4.5
2023,3,Março,Outono,Sudeste,M54,Dorsalgia,54,159684.01,2957.11,6.1
2023,3,Março,Outono,Nordeste,M54,Dorsalgia,21,62026.74,2953.65,5.9
2023,3,Março,Outono,Sudeste,N39,Infecção Urinária,98,204739.42,2089.18,4.8
2023,3,Março,Outono,Sul,N39,Infecção Urinária,41,82283.83,2006.92,5.1
2023,3,Março,Outono,Nordeste,N39,Infecção Urinária,44,85498.78,1943.15,3.9
2023,3,Março,Outono,Centro-Oeste,N39,Infecção Urinária,8,16728.94,2091.12,6.4
2023,3,Março,Outono,Nordeste,O80,Parto Normal,41,129031.65,3147.11,4.9
2023,3,Março,Outono,Sudeste,O80,Parto Normal,132,411142.76,3114.72,5.4
2023,3,Março,Outono,Sul,O80,Parto Normal,40,120555.15,3013.88,4.6
2023,3,Março,Outono,Centro-Oeste,O80,Parto Normal,9,24603.52,2733.72,4.1
2023,4,Abril,Outono,Centro-Oeste,A09,Diarreia e Gastroenterite,7,7090.88,1012.98,4.0
2023,4,Abril,Outono,Nordeste,A09,Diarreia e Gastroenterite,31,34913.13,1126.23,5.4
2023,4,Abril,Outono,Sudeste,A09,Diarreia e Gastroenterite,101,108173.33,1071.02,4.9
2023,4,Abril,Outono,Sul,A09,Diarreia e Gastroenterite,23,24612.85,1070.12,3.9
2023,4,Abril,Outono,Nordeste,A90,Dengue,29,48778.59,1682.02,5.0
2023,4,Abril,Outono,Sudeste,A90,Dengue,95,171950.16,1810.0,5.2
2023,4,Abril,Outono,Sul,A90,Dengue,39,67515.28,1731.16,4.6
2023,4,Abril,Outono,Centro-Oeste,A90,Dengue,7,12978.08,1854.01,6.3
2023,4,Abril,Outono,Nordeste,B24,Doença pelo HIV,12,69495.63,5791.3,5.0
2023,4,Abril,Outono,Centro-Oeste,B24,Doença pelo HIV,2,10834.01,5417.0,2.0
2023,4,Abril,Outono,Sul,B24,Doença pelo HIV,8,48853.53,6106.69,4.5
2023,4,Abril,Outono,Sudeste,B24,Doença pelo HIV,43,267259.33,6215.33,4.6
2023,4,Abril,Outono,Centro-Oeste,C50,Neoplasia Maligna da Mama,6,107126.76,17854.46,7.3
2023,4,Abril,Outono,Sudeste,C50,Neoplasia Maligna da Mama,64,1150945.07,17983.52,4.8
2023,4,Abril,Outono,Sul,C50,Neoplasia Maligna da Mama,11,196405.55,17855.05,4.6
2023,4,Abril,Outono,Nordeste,C50,Neoplasia Maligna da Mama,18,285872.16,15881.79,4.7
2023,4,Abril,Outono,Sul,E11,Diabetes Mellitus Tipo 2,34,90492.86,2661.55,5.9
2023,4,Abril,Outono,Nordeste,E11,Diabetes Mellitus Tipo 2,25,62437.64,2497.51,5.6
2023,4,Abril,Outono,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,5,14248.19,2849.64,6.0
2023,4,Abril,Outono,Sudeste,E11,Diabetes Mellitus Tipo 2,95,255255.25,2686.9,5.1
2023,4,Abril,Outono,Centro-Oeste,F32,Episódio Depressivo,13,35396.46,2722.8,6.1
2023,4,Abril,Outono,Sudeste,F32,Episódio Depressivo,81,241754.15,2984.62,4.1
2023,4,Abril,Outono,Sul,F32,Episódio Depressivo,13,36988.83,2845.29,6.0
2023,4,Abril,Outono,Nordeste,F32,Episódio Depressivo,19,52142.62,2744.35,5.3
2023,4,Abril,Outono,Sul,G40,Epilepsia,23,92257.14,4011.18,3.9
2023,4,Abril,Outono,Sudeste,G40,Epilepsia,70,277184.64,3959.78,5.6
2023,4,Abril,Outono,Nordeste,G40,Epilepsia,21,73745.95,3511.71,6.0
2023,4,Abril,Outono,Centro-Oeste,G40,Epilepsia,2,5384.61,2692.31,4.5
2023,4,Abril,Outono,Sudeste,I21,Infarto Agudo do Miocárdio,111,1652187.0,14884.57,5.5
2023,4,Abril,Outono,Centro-Oeste,I21,Infarto Agudo do Miocárdio,7,107453.44,15350.49,7.0
2023,4,Abril,Outono,Sul,I21,Infarto Agudo do Miocárdio,45,626079.53,13912.88,5.6
2023,4,Abril,Outono,Nordeste,I21,Infarto Agudo do Miocárdio,33,502165.06,15217.12,4.5
2023,4,Abril,Outono,Centro-Oeste,I64,Acidente Vascular Cerebral,11,101456.18,9223.29,7.4
2023,4,Abril,Outono,Nordeste,I64,Acidente Vascular Cerebral,32,303830.48,9494.7,5.9
2023,4,Abril,Outono,Sudeste,I64,Acidente Vascular Cerebral,70,648907.16,9270.1,4.3
2023,4,Abril,Outono,Sul,I64,Acidente Vascular Cerebral,34,293895.14,8643.97,5.7
2023,4,Abril,Outono,Nordeste,J18,Pneumonia,59,199903.43,3388.19,4.4
2023,4,Abril,Outono,Sudeste,J18,Pneumonia,139,469240.11,3375.83,4.8
2023,4,Abril,Outono,Sul,J18,Pneumonia,52,168311.76,3236.76,5.6
2023,4,Abril,Outono,Centro-Oeste,J18,Pneumonia,12,39359.55,3279.96,5.0
2023,4,Abril,Outono,Sul,J44,DPOC,22,96625.99,4392.09,4.5
2023,4,Abril,Outono,Centro-Oeste,J44,DPOC,4,17605.06,4401.27,4.8
2023,4,Abril,Outono,Sudeste,J44,DPOC,69,291512.11,4224.81,4.9
2023,4,Abril,Outono,Nordeste,J44,DPOC,20,83874.32,4193.72,3.5
2023,4,Abril,Outono,Sul,K35,Apendicite Aguda,36,199162.77,5532.3,3.7
2023,4,Abril,Outono,Nordeste,K35,Apendicite Aguda,26,144035.23,5539.82,7.6
2023,4,Abril,Outono,Sudeste,K35,Apendicite Aguda,84,481300.09,5729.76,5.1
2023,4,Abril,Outono,Centro-Oeste,K35,Apendicite Aguda,10,55422.97,5542.3,6.1
2023,4,Abril,Outono,Centro-Oeste,M54,Dorsalgia,5,12319.66,2463.93,4.2
2023,4,Abril,Outono,Nordeste,M54,Dorsalgia,13,29167.93,2243.69,4.6
2023,4,Abril,Outono,Sudeste,M54,Dorsalgia,64,131318.1,2051.85,6.5
2023,4,Abril,Outono,Sul,M54,Dorsalgia,30,67193.79,2239.79,4.9
2023,4,Abril,Outono,Sudeste,N39,Infecção Urinária,107,151723.33,1417.98,4.9
2023,4,Abril,Outono,Sul,N39,Infecção Urinária,31,46270.52,1492.6,6.3
2023,4,Abril,Outono,Nordeste,N39,Infecção Urinária,49,69125.07,1410.72,4.1
2023,4,Abril,Outono,Centro-Oeste,N39,Infecção Urinária,11,14475.32,1315.94,5.0
2023,4,Abril,Outono,Centro-Oeste,O80,Parto Normal,17,32808.71,1929.92,5.4
2023,4,Abril,Outono,Sul,O80,Parto Normal,45,91637.69,2036.39,3.3
2023,4,Abril,Outono,Nordeste,O80,Parto Normal,55,123193.6,2239.88,4.9
2023,4,Abril,Outono,Sudeste,O80,Parto Normal,91,188120.05,2067.25,6.1
2023,5,Maio,Outono,Centro-Oeste,A09,Diarreia e Gastroenterite,11,10507.97,955.27,5.6
2023,5,Maio,Outono,Sudeste,A09,Diarreia e Gastroenterite,88,96211.89,1093.32,5.8
2023,5,Maio,Outono,Sul,A09,Diarreia e Gastroenterite,30,35436.16,1181.21,5.1
2023,5,Maio,Outono,Nordeste,A09,Diarreia e Gastroenterite,34,37192.63,1093.9,5.4
2023,5,Maio,Outono,Centro-Oeste,A90,Dengue,6,10755.01,1792.5,4.5
2023,5,Maio,Outono,Sudeste,A90,Dengue,85,155328.39,1827.39,5.2
2023,5,Maio,Outono,Nordeste,A90,Dengue,30,58454.71,1948.49,6.2
2023,5,Maio,Outono,Sul,A90,Dengue,36,62350.65,1731.96,4.6
2023,5,Maio,Outono,Nordeste,B24,Doença pelo HIV,19,101660.11,5350.53,6.0
2023,5,Maio,Outono,Sul,B24,Doença pelo HIV,15,87854.75,5856.98,5.9
2023,5,Maio,Outono,Sudeste,B24,Doença pelo HIV,46,256704.12,5580.52,6.2
2023,5,Maio,Outono,Nordeste,C50,Neoplasia Maligna da Mama,22,390152.29,17734.2,4.8
2023,5,Maio,Outono,Centro-Oeste,C50,Neoplasia Maligna da Mama,8,131779.53,16472.44,6.3
2023,5,Maio,Outono,Sul,C50,Neoplasia Maligna da Mama,19,336374.52,17703.92,4.9
2023,5,Maio,Outono,Sudeste,C50,Neoplasia Maligna da Mama,53,897888.95,16941.3,5.3
2023,5,Maio,Outono,Sul,E11,Diabetes Mellitus Tipo 2,30,75132.3,2504.41,6.1
2023,5,Maio,Outono,Sudeste,E11,Diabetes Mellitus Tipo 2,117,315719.13,2698.45,5.0
2023,5,Maio,Outono,Nordeste,E11,Diabetes Mellitus Tipo 2,34,91175.07,2681.62,5.8
2023,5,Maio,Outono,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,7,18692.47,2670.35,2.7
2023,5,Maio,Outono,Centro-Oeste,F32,Episódio Depressivo,6,18691.29,3115.22,8.2
2023,5,Maio,Outono,Sul,F32,Episódio Depressivo,22,65928.32,2996.74,5.4
2023,5,Maio,Outono,Sudeste,F32,Episódio Depressivo,74,214642.49,2900.57,5.5
2023,5,Maio,Outono,Nordeste,F32,Episódio Depressivo,19,61436.65,3233.51,6.2
2023,5,Maio,Outono,Centro-Oeste,G40,Epilepsia,4,11646.79,2911.7,1.5
2023,5,Maio,Outono,Sul,G40,Epilepsia,19,68690.65,3615.3,5.8
2023,5,Maio,Outono,Nordeste,G40,Epilepsia,27,107902.29,3996.38,5.0
2023,5,Maio,Outono,Sudeste,G40,Epilepsia,57,223224.86,3916.23,5.4
2023,5,Maio,Outono,Sudeste,I21,Infarto Agudo do Miocárdio,106,1471214.91,13879.39,5.0
2023,5,Maio,Outono,Sul,I21,Infarto Agudo do Miocárdio,30,452484.52,15082.82,5.3
2023,5,Maio,Outono,Nordeste,I21,Infarto Agudo do Miocárdio,27,387510.88,14352.25,4.7
2023,5,Maio,Outono,Centro-Oeste,I21,Infarto Agudo do Miocárdio,10,153836.77,15383.68,5.3
2023,5,Maio,Outono,Sudeste,I64,Acidente Vascular Cerebral,81,774866.32,9566.25,5.2
2023,5,Maio,Outono,Nordeste,I64,Acidente Vascular Cerebral,31,296244.87,9556.29,4.0
2023,5,Maio,Outono,Centro-Oeste,I64,Acidente Vascular Cerebral,8,89340.68,11167.59,6.8
2023,5,Maio,Outono,Sul,I64,Acidente Vascular Cerebral,30,270538.53,9017.95,3.9
2023,5,Maio,Outono,Sudeste,J18,Pneumonia,146,500301.65,3426.72,5.3
2023,5,Maio,Outono,Nordeste,J18,Pneumonia,42,139680.73,3325.73,4.7
2023,5,Maio,Outono,Centro-Oeste,J18,Pneumonia,12,38725.88,3227.16,5.3
2023,5,Maio,Outono,Sul,J18,Pneumonia,65,227570.66,3501.09,5.5
2023,5,Maio,Outono,Nordeste,J44,DPOC,17,69103.71,4064.92,5.4
2023,5,Maio,Outono,Sul,J44,DPOC,18,69658.49,3869.92,5.9
2023,5,Maio,Outono,Centro-Oeste,J44,DPOC,10,43811.01,4381.1,5.0
2023,5,Maio,Outono,Sudeste,J44,DPOC,61,261569.04,4288.02,5.4
2023,5,Maio,Outono,Centro-Oeste,K35,Apendicite Aguda,16,80337.11,5021.07,3.9
2023,5,Maio,Outono,Nordeste,K35,Apendicite Aguda,19,93600.86,4926.36,3.9
2023,5,Maio,Outono,Sul,K35,Apendicite Aguda,19,104989.01,5525.74,6.0
2023,5,Maio,Outono,Sudeste,K35,Apendicite Aguda,80,438258.32,5478.23,5.8
2023,5,Maio,Outono,Centro-Oeste,M54,Dorsalgia,7,14465.45,2066.49,8.6
2023,5,Maio,Outono,Sul,M54,Dorsalgia,21,41290.75,1966.23,5.6
2023,5,Maio,Outono,Nordeste,M54,Dorsalgia,21,42292.9,2013.95,6.0
2023,5,Maio,Outono,Sudeste,M54,Dorsalgia,49,106468.56,2172.83,5.4
2023,5,Maio,Outono,Sudeste,N39,Infecção Urinária,121,177638.56,1468.09,4.9
2023,5,Maio,Outono,Centro-Oeste,N39,Infecção Urinária,7,8717.71,1245.39,2.1
2023,5,Maio,Outono,Sul,N39,Infecção Urinária,44,63353.23,1439.85,5.0
2023,5,Maio,Outono,Nordeste,N39,Infecção Urinária,56,79235.33,1414.92,4.6
2023,5,Maio,Outono,Sul,O80,Parto Normal,51,97554.21,1912.83,5.0
2023,5,Maio,Outono,Centro-Oeste,O80,Parto Normal,19,43659.67,2297.88,4.6
2023,5,Maio,Outono,Nordeste,O80,Parto Normal,43,95962.35,2231.68,4.9
2023,5,Maio,Outono,Sudeste,O80,Parto Normal,123,258879.06,2104.71,5.2
2023,6,Junho,Inverno,Nordeste,A09,Diarreia e Gastroenterite,28,34349.59,1226.77,4.8
2023,6,Junho,Inverno,Sudeste,A09,Diarreia e Gastroenterite,95,125844.82,1324.68,5.5
2023,6,Junho,Inverno,Centro-Oeste,A09,Diarreia e Gastroenterite,6,6878.69,1146.45,4.7
2023,6,Junho,Inverno,Sul,A09,Diarreia e Gastroenterite,35,44769.65,1279.13,5.9
2023,6,Junho,Inverno,Nordeste,A90,Dengue,23,47069.49,2046.5,6.0
2023,6,Junho,Inverno,Sudeste,A90,Dengue,88,189114.21,2149.03,5.7
2023,6,Junho,Inverno,Sul,A90,Dengue,39,80252.81,2057.76,5.5
2023,6,Junho,Inverno,Centro-Oeste,A90,Dengue,10,18383.16,1838.32,7.9
2023,6,Junho,Inverno,Sul,B24,Doença pelo HIV,15,120871.32,8058.09,7.1
2023,6,Junho,Inverno,Nordeste,B24,Doença pelo HIV,15,111630.51,7442.03,5.3
2023,6,Junho,Inverno,Centro-Oeste,B24,Doença pelo HIV,4,28162.21,7040.55,5.0
2023,6,Junho,Inverno,Sudeste,B24,Doença pelo HIV,45,335046.72,7445.48,5.7
2023,6,Junho,Inverno,Sul,C50,Neoplasia Maligna da Mama,17,385445.19,22673.25,4.2
2023,6,Junho,Inverno,Centro-Oeste,C50,Neoplasia Maligna da Mama,4,98372.08,24593.02,4.3
2023,6,Junho,Inverno,Nordeste,C50,Neoplasia Maligna da Mama,14,307423.88,21958.85,4.9
2023,6,Junho,Inverno,Sudeste,C50,Neoplasia Maligna da Mama,50,1109848.32,22196.97,5.9
2023,6,Junho,Inverno,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,12,37566.22,3130.52,3.8
2023,6,Junho,Inverno,Sudeste,E11,Diabetes Mellitus Tipo 2,102,326542.86,3201.4,6.0
2023,6,Junho,Inverno,Nordeste,E11,Diabetes Mellitus Tipo 2,26,80086.94,3080.27,4.5
2023,6,Junho,Inverno,Sul,E11,Diabetes Mellitus Tipo 2,38,116049.31,3053.93,5.6
2023,6,Junho,Inverno,Centro-Oeste,F32,Episódio Depressivo,2,6077.1,3038.55,7.0
2023,6,Junho,Inverno,Sudeste,F32,Episódio Depressivo,56,199028.96,3554.09,5.5
2023,6,Junho,Inverno,Sul,F32,Episódio Depressivo,13,43509.66,3346.9,5.4
2023,6,Junho,Inverno,Nordeste,F32,Episódio Depressivo,26,90103.42,3465.52,4.8
2023,6,Junho,Inverno,Sudeste,G40,Epilepsia,57,252694.3,4433.23,5.6
2023,6,Junho,Inverno,Sul,G40,Epilepsia,25,110571.27,4422.85,6.2
2023,6,Junho,Inverno,Centro-Oeste,G40,Epilepsia,6,35593.23,5932.2,5.2
2023,6,Junho,Inverno,Nordeste,G40,Epilepsia,29,139322.09,4804.21,5.0
2023,6,Junho,Inverno,Centro-Oeste,I21,Infarto Agudo do Miocárdio,6,95007.39,15834.57,4.0
2023,6,Junho,Inverno,Sul,I21,Infarto Agudo do Miocárdio,25,456100.28,18244.01,4.6
2023,6,Junho,Inverno,Nordeste,I21,Infarto Agudo do Miocárdio,43,762055.05,17722.21,5.7
2023,6,Junho,Inverno,Sudeste,I21,Infarto Agudo do Miocárdio,95,1605401.82,16898.97,4.5
2023,6,Junho,Inverno,Sudeste,I64,Acidente Vascular Cerebral,63,693489.17,11007.76,4.8
2023,6,Junho,Inverno,Sul,I64,Acidente Vascular Cerebral,26,317292.87,12203.57,6.0
2023,6,Junho,Inverno,Nordeste,I64,Acidente Vascular Cerebral,30,331575.93,11052.53,4.8
2023,6,Junho,Inverno,Centro-Oeste,I64,Acidente Vascular Cerebral,10,111638.53,11163.85,5.2
2023,6,Junho,Inverno,Centro-Oeste,J18,Pneumonia,16,58348.8,3646.8,5.6
2023,6,Junho,Inverno,Sul,J18,Pneumonia,57,231482.74,4061.1,5.0
2023,6,Junho,Inverno,Nordeste,J18,Pneumonia,57,232217.46,4073.99,4.9
2023,6,Junho,Inverno,Sudeste,J18,Pneumonia,137,545299.95,3980.29,5.0
2023,6,Junho,Inverno,Nordeste,J44,DPOC,30,155478.89,5182.63,4.3
2023,6,Junho,Inverno,Sudeste,J44,DPOC,65,317324.74,4881.92,5.4
2023,6,Junho,Inverno,Centro-Oeste,J44,DPOC,5,24435.45,4887.09,7.6
2023,6,Junho,Inverno,Sul,J44,DPOC,24,101475.42,4228.14,5.9
2023,6,Junho,Inverno,Nordeste,K35,Apendicite Aguda,26,161452.51,6209.71,6.9
2023,6,Junho,Inverno,Sul,K35,Apendicite Aguda,31,203732.05,6572.0,5.3
2023,6,Junho,Inverno,Sudeste,K35,Apendicite Aguda,68,432584.22,6361.53,5.3
2023,6,Junho,Inverno,Centro-Oeste,K35,Apendicite Aguda,4,22756.97,5689.24,4.0
2023,6,Junho,Inverno,Sul,M54,Dorsalgia,29,77882.8,2685.61,4.2
2023,6,Junho,Inverno,Sudeste,M54,Dorsalgia,66,167316.05,2535.09,4.6
2023,6,Junho,Inverno,Nordeste,M54,Dorsalgia,20,48445.26,2422.26,5.6
2023,6,Junho,Inverno,Centro-Oeste,M54,Dorsalgia,9,26413.39,2934.82,7.2
2023,6,Junho,Inverno,Centro-Oeste,N39,Infecção Urinária,9,16396.85,1821.87,5.3
2023,6,Junho,Inverno,Nordeste,N39,Infecção Urinária,45,74088.8,1646.42,5.8
2023,6,Junho,Inverno,Sudeste,N39,Infecção Urinária,126,228477.79,1813.32,4.6
2023,6,Junho,Inverno,Sul,N39,Infecção Urinária,43,75953.41,1766.36,4.6
2023,6,Junho,Inverno,Sul,O80,Parto Normal,39,93987.18,2409.93,4.9
2023,6,Junho,Inverno,Nordeste,O80,Parto Normal,46,116528.28,2533.22,4.7
2023,6,Junho,Inverno,Sudeste,O80,Parto Normal,138,350615.56,2540.69,5.1
2023,6,Junho,Inverno,Centro-Oeste,O80,Parto Normal,14,31436.44,2245.46,5.9
2023,7,Julho,Inverno,Sul,A09,Diarreia e Gastroenterite,31,38287.29,1235.07,6.6
2023,7,Julho,Inverno,Nordeste,A09,Diarreia e Gastroenterite,30,38305.98,1276.87,6.3
2023,7,Julho,Inverno,Sudeste,A09,Diarreia e Gastroenterite,95,122511.83,1289.6,5.1
2023,7,Julho,Inverno,Centro-Oeste,A09,Diarreia e Gastroenterite,12,15399.7,1283.31,3.7
2023,7,Julho,Inverno,Sudeste,A90,Dengue,98,204021.41,2081.85,5.6
2023,7,Julho,Inverno,Centro-Oeste,A90,Dengue,10,26589.11,2658.91,4.8
2023,7,Julho,Inverno,Nordeste,A90,Dengue,36,80389.76,2233.05,5.1
2023,7,Julho,Inverno,Sul,A90,Dengue,30,62176.86,2072.56,5.7
2023,7,Julho,Inverno,Sudeste,B24,Doença pelo HIV,37,266672.81,7207.37,5.9
2023,7,Julho,Inverno,Centro-Oeste,B24,Doença pelo HIV,4,35040.59,8760.15,8.5
2023,7,Julho,Inverno,Nordeste,B24,Doença pelo HIV,12,80713.03,6726.09,5.3
2023,7,Julho,Inverno,Sul,B24,Doença pelo HIV,17,118792.03,6987.77,5.9
2023,7,Julho,Inverno,Sudeste,C50,Neoplasia Maligna da Mama,55,1134861.35,20633.84,5.0
2023,7,Julho,Inverno,Nordeste,C50,Neoplasia Maligna da Mama,16,355854.01,22240.88,5.8
2023,7,Julho,Inverno,Centro-Oeste,C50,Neoplasia Maligna da Mama,4,91221.12,22805.28,2.5
2023,7,Julho,Inverno,Sul,C50,Neoplasia Maligna da Mama,16,330515.95,20657.25,4.8
2023,7,Julho,Inverno,Sul,E11,Diabetes Mellitus Tipo 2,43,139906.51,3253.64,4.8
2023,7,Julho,Inverno,Sudeste,E11,Diabetes Mellitus Tipo 2,90,276042.31,3067.14,5.0
2023,7,Julho,Inverno,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,8,26276.41,3284.55,3.1
2023,7,Julho,Inverno,Nordeste,E11,Diabetes Mellitus Tipo 2,31,100894.17,3254.65,3.5
2023,7,Julho,Inverno,Nordeste,F32,Episódio Depressivo,26,99465.28,3825.59,5.6
2023,7,Julho,Inverno,Sudeste,F32,Episódio Depressivo,62,223347.92,3602.39,4.9
2023,7,Julho,Inverno,Centro-Oeste,F32,Episódio Depressivo,4,17492.8,4373.2,5.3
2023,7,Julho,Inverno,Sul,F32,Episódio Depressivo,25,92226.07,3689.04,4.2
2023,7,Julho,Inverno,Nordeste,G40,Epilepsia,31,147531.39,4759.08,5.3
2023,7,Julho,Inverno,Sudeste,G40,Epilepsia,57,259096.18,4545.55,4.2
2023,7,Julho,Inverno,Centro-Oeste,G40,Epilepsia,3,11314.21,3771.4,1.3
2023,7,Julho,Inverno,Sul,G40,Epilepsia,18,82573.36,4587.41,4.9
2023,7,Julho,Inverno,Centro-Oeste,I21,Infarto Agudo do Miocárdio,7,113590.03,16227.15,4.3
2023,7,Julho,Inverno,Sudeste,I21,Infarto Agudo do Miocárdio,98,1624031.31,16571.75,4.9
2023,7,Julho,Inverno,Nordeste,I21,Infarto Agudo do Miocárdio,36,621409.12,17261.36,5.4
2023,7,Julho,Inverno,Sul,I21,Infarto Agudo do Miocárdio,36,605351.74,16815.33,3.4
2023,7,Julho,Inverno,Centro-Oeste,I64,Acidente Vascular Cerebral,11,126726.57,11520.6,4.6
2023,7,Julho,Inverno,Nordeste,I64,Acidente Vascular Cerebral,30,326469.59,10882.32,6.0
2023,7,Julho,Inverno,Sul,I64,Acidente Vascular Cerebral,29,343882.81,11858.03,6.4
2023,7,Julho,Inverno,Sudeste,I64,Acidente Vascular Cerebral,62,717226.61,11568.17,4.8
2023,7,Julho,Inverno,Nordeste,J18,Pneumonia,54,215546.61,3991.6,5.7
2023,7,Julho,Inverno,Centro-Oeste,J18,Pneumonia,6,27541.11,4590.18,5.0
2023,7,Julho,Inverno,Sul,J18,Pneumonia,56,236923.67,4230.78,4.8
2023,7,Julho,Inverno,Sudeste,J18,Pneumonia,172,683055.63,3971.25,5.3
2023,7,Julho,Inverno,Sudeste,J44,DPOC,64,322270.87,5035.48,4.6
2023,7,Julho,Inverno,Centro-Oeste,J44,DPOC,6,32878.52,5479.75,3.5
